id_establecimientos;razon.social;nombre.sucursal;direccion;ccz;barrio;cajas;cadena;long;lat;ciudad;depto;id.depto;localidad
315;Clistor S.A.;Supermercado 18;Dr. Herrera 868;;Interior;10;Sin Cadena;-33,3777972;-56,52526834;Durazno;Durazno;6;6220
316;Suc.de Jorge Estefan S.A.;Estefan Supermercados;Alfredo J. Puig 611;;Interior;10;Sin Cadena;-33,51700637;-56,89646542;Trinidad;Flores;7;7320
317;Suc.de Jorge Estefan S.A.;Estefan Supermercados;Fco. Fondar 785;;Interior;6;Sin Cadena;-33,52062884;-56,89777386;Trinidad;Flores;7;7320
318;Silvia Sosa Vinagui;Hiperprecios;Tucum�n  y Sanabria;;Interior;3;Sin Cadena;-34,86693335;-55,27445575;Piri�polis;Maldonado;10;10523
319;Maraluz S.A.;SUPER UNO;Chiverta y Francia (Parada 3);;Interior;11;Sin Cadena;;;Punta del Este;Maldonado;10;10524
320;Enfa SRL.;Super Vero;Avda. Gral. Flores 2800;3;Goes;3;Sin Cadena;-34,87668164;-56,17954445;Montevideo;Montevideo;1;1020
321;Mercadito 5 Hermanos Ltda.;Supermercado 5 Hermanos;Venezuela 1409;1;Aguada;3;Sin Cadena;-34,89344685;-56,1871875;Montevideo;Montevideo;1;1020
322;Cooperativa Bancaria;Cooperativa Bancaria;Zabala 1367;1;Ciudad Vieja;8;Sin Cadena;-34,90811971;-56,2071816;Montevideo;Montevideo;1;1020
323;Pradelix S.A.;Super Ariel;Avda. Mill�n 4499;13;Sayago;4;Sin Cadena;-34,84246888;-56,20863935;Montevideo;Montevideo;1;1020
324;Carroussel SRL.;Super Ariel;Avda. Italia 2883;4;Parque Batlle;4;Sin Cadena;-34,89031153;-56,15256484;Montevideo;Montevideo;1;1020
325;Suaras S.A.;Mayorista Marymar;San Quint�n 4276;14;Belvedere;5;Sin Cadena;-34,8550659;-56,22114295;Montevideo;Montevideo;1;1020
326;Enfa SRL.;Super Vero;Avda. Dr. Luis A. de Herrera 2635;6;Uni�n;3;Sin Cadena;-34,88061779;-56,15417464;Montevideo;Montevideo;1;1020
327;Go�i Hnos. SRL.;Supermercado Don Pepe;Avda. Jos� Belloni 5493;11;Manga ;6;Sin Cadena;-34,80526257;-56,13657737;Montevideo;Montevideo;1;1020
328;Costa y Costa S.A.;Mercadito Rivera;Avda. Gral. Rivera 2798;5;Pocitos;4;Sin Cadena;-34,90330143;-56,15476387;Montevideo;Montevideo;1;1020
329;SSS Ltda.;Liro 1;Pablo de Mar�a 1487;2;Cord�n;2;Sin Cadena;-34,9013193;-56,1745803;Montevideo;Montevideo;1;1020
330;Klein Par�s SRL.;Supermercado Par�s;Antonio Mario Marquez 5472;13;Sayago;5;Sin Cadena;-34,81874071;-56,22626985;Montevideo;Montevideo;1;1020
331;Lantieri S.A.;Las Barreras;Camino Ariel 4835;13;Sayago;3;Sin Cadena;-34,83379428;-56,21661452;Montevideo;Montevideo;1;1020
332;Montevideo Refrescos SRL;Coca-Cola;Camino Carrasco 6173;8;Carrasco Norte;2;Sin Cadena;;;Montevideo;Montevideo;1;1020
333;Mart�n Pescador  SRL.;Red Market 8-Mart�n Pescador;Acevedo D�az 1076;2;Cord�n;3;Red Market;-34,90907539;-56,16578687;Montevideo;Montevideo;1;1020
334;F�reman  S.A.;Adonis;Avda. Gral. Flores 4172;11;Mercado Modelo;4;Los Jardines;-34,85309361;-56,16056851;Montevideo;Montevideo;1;1020
335;Valefyr S.A.;Ecomarket 3;Santa Ana 4108;11;Cerrito;5;Sin Cadena;-34,85046647;-56,17966021;Montevideo;Montevideo;1;1020
336;Verylond S.A.;Supermercado Unicentro;Veraguas 1907;12;Lezica ;8;Sin Cadena;-34,79516932;-56,24969501;Montevideo;Montevideo;1;1020
337;Pronto Todo S.R.L.;Red Market 5;Ruta 8 km 21 N� 11152;9;Villa Garc�a;3;Red Market;-34,7762695;-56,0499384;Montevideo;Montevideo;1;1020
338;Cafanor S.A.;Super Planeta I;Avda. Gral. Rivera 2348;2;Cord�n;4;Sin Cadena;-34,90215732;-56,16505861;Montevideo;Montevideo;1;1020
339;Alencur S.A.;Supermercado Zum Felde;A. Zum Felde 2063;8;Malv�n Norte;4;Sin Cadena;-34,88076115;-56,09914384;Montevideo;Montevideo;1;1020
340;Maresca  SRL.;Maresca;Dr. Francisco Sim�n  2148;6;La Blanqueada;4;Sin Cadena;-34,8867848;-56,14525182;Montevideo;Montevideo;1;1020
341;Terib�n S.A.;Comva;Corrales 3546;11;Ituzaing�;4;Sin Cadena;-34,85099548;-56,14829219;Montevideo;Montevideo;1;1020
342;Bekemar  S.A.;Supermercado Planeta;Andes 1427;1;Centro;6;Sin Cadena;-34,90501002;-56,19845419;Montevideo;Montevideo;1;1020
343;Cooperativa Municipal;Supermercado MC;Santiago de Chile 1242;2;Barrio Sur;4;Sin Cadena;-34,90750807;-56,18478832;Montevideo;Montevideo;1;1020
344;Bidenux  S.A.;Super Continente;Avda. Jos� Belloni 4752;10;Sayago;4;Sin Cadena;-34,81716494;-56,13891612;Montevideo;Montevideo;1;1020
345;Fador�l S.A.;Nativo;Avda. Gral. Eugenio Garz�n 223;14;Belvedere;3;Sin Cadena;-34,84990542;-56,22386044;Montevideo;Montevideo;1;1020
346;MADEBIL  S.A.;Red Market 13;Av.  Italia  3896;;Malv�n;3;Red Market;-34,8872563;-56,1265762;Montevideo;Montevideo;1;1020
347;Lamader S.A.;Super Del Fuerte;Del Fuerte 5302;9;Maro�as;4;Sin Cadena;-34,85199194;-56,11787889;Montevideo;Montevideo;1;1020
348;Orefal S.A.;Supermercado El T�o;Avda. Gral. Garibaldi 2511;4;La Blanqueada;4;Sin Cadena;-34,88561022;-56,16446584;Montevideo;Montevideo;1;1020
349;Garcia Santoro;Red Market 10-Grias;Avda. Lezica 6309;12;Col�n;3;Red Market;-34,79738532;-56,2472794;Montevideo;Montevideo;1;1020
350;Graciela y Jose Meij�n Ltda.;Supermercado Meij�n;Avda. Dr. Luis A. de Herrera 3117;4;La Blanqueada;3;Sin Cadena;-34,87278179;-56,16175448;Montevideo;Montevideo;1;1020
351;La Barra Ltda.;Red Market 9-La Barra;Avda. Luis Batlle Berres 230;18;Paso de la Arena;3;Red Market;-34,7886806;-56,35326733;Montevideo;Montevideo;1;1020
352;Antonio Ameijenda;Red Market 1-Super Totis;Camino Dur�n 5986;12;Col�n ;3;Red Market;-34,7988313;-56,22721328;Montevideo;Montevideo;1;1020
353;Palticor S.A.;Supermercado Los 33;Camino Carrasco 4675;9;Malv�n Norte;4;Sin Cadena;-34,87136479;-56,11660032;Montevideo;Montevideo;1;1020
354;Piaggio Mazzali SRL.;La Bohemia 1;Juan Lavalle  551;15;Prado ;2;Sin Cadena;-34,85149227;-56,20638667;Montevideo;Montevideo;1;1020
355;Radelcor S.A.;Supersol;Orinoco 4888;7;Malv�n;5;Sin Cadena;-34,89599562;-56,10139832;Montevideo;Montevideo;1;1020
356;Super Ocasi�n SRL.;Super Ocasi�n;Francisco Sainz Rosas 4750;9;Jardines del Hip�dromo;3;Sin Cadena;-34,85258251;-56,1425173;Montevideo;Montevideo;1;1020
357;Super Nuevo Paris SRL.;Red Market 7-Super Nuevo Paris;Yugoslavia 899;14;Nuevo Par�s;3;Red Market;-34,838363;-56,2416141;Montevideo;Montevideo;1;1020
358;Tedoc�n S.A.;Super Copact;Juan Paullier 984;2;Parque Rod�;2;Sin Cadena;-34,9109697;-56,1690976;Montevideo;Montevideo;1;1020
359;Tedoc�n S.A.;Super Copact;Avda. Agraciada 3199;16;Bella Vista;2;Sin Cadena;;;Montevideo;Montevideo;1;1020
360;Cooperativa Fuerzas Armadas;COFAS;Eduardo V�ctor Haedo 2258;2;Tres Cruces;6;Sin Cadena;-34,89723137;-56,16712218;Montevideo;Montevideo;1;1020
361;Carnicer�a Marymar  Ltda.;Carnicer�a Marymar;Avda. Agraciada 4271 A;14;Belvedere;3;Sin Cadena;-34,85562468;-56,22146277;Montevideo;Montevideo;1;1020
362;KRINORD S.A.;Liro 2;Mercedes 1782;2;Cord�n;2;Sin Cadena;-34,9010163;-56,1809895;Montevideo;Montevideo;1;1020
363;Banedil S.A.;Adonis;Juan Antonio Artigas 4120;14;Paso Molino;4;Los Jardines;-34,8576249;-56,21797252;Montevideo;Montevideo;1;1020
364;Fabegold S.A.;Super Tico - Fabegold;Avda. 8 de Octubre 3090;4;La Blanqueada;3;Super Tico;-34,88209464;-56,1525954;Montevideo;Montevideo;1;1020
365;Baltimar S.A.;Frigorey;A. Zum Felde 2047;8;Malv�n Norte;4;Sin Cadena;-34,88101102;-56,09893848;Montevideo;Montevideo;1;1020
366;Rodalir S.A.;Super Ariel;Avda. Dr. Luis A. de Herrera 2854;4;Larra�aga;3;Sin Cadena;-34,87661006;-56,15702426;Montevideo;Montevideo;1;1020
367;CYR Ltda.;Supermercado Gonzalito;P�rez Castellanos 1478;1;Ciudad Vieja;3;Sin Cadena;-34,9070175;-56,21058958;Montevideo;Montevideo;1;1020
368;Solvencia S.A.;Supermercado Don Paulino;Avda. Daniel Fern�ndez Crespo 1685;2;Cord�n;4;Sin Cadena;-34,89954592;-56,17691309;Montevideo;Montevideo;1;1020
370;Prisma Alimentos & Cia. S.A.;Prisma Alimentos;Avda. Gral. Flores 3327;3;Brazo Oriental;4;Sin Cadena;-34,86711927;-56,17190544;Montevideo;Montevideo;1;1020
371;Cooperativa Magisterial de Consumo;COMAG;Colonia 1730;2;Cord�n;5;Sin Cadena;-34,90294547;-56,17909436;Montevideo;Montevideo;1;1020
372;Gamabel S.A.;La Bohemia 2;Avda. Mill�n 4351;11;Prado ;2;Sin Cadena;-34,8453945;-56,20374016;Montevideo;Montevideo;1;1020
373;Rochatel S.A.;Supermercado Ruta 9;Sagitario s/n;;Interior;4;Sin Cadena;-34,6563191;-54,1675108;La Paloma;Rocha;14;14722
374;Plaza Uno SRL.;Plaza Uno;Viera 86;;Interior;3;Sin Cadena;-31,38674601;-57,96089568;Salto;Salto;15;15120
375;Carlos E. Zunini y Cia.;Zunimercado;19 de Abril 1897;;Interior;5;Sin Cadena;-31,38694749;-57,95020691;Salto;Salto;15;15120
376;ADUMEL S.A.;Supermercado Bastion;SARANDI 443;;Interior;3;Sin Cadena;-34,34088444;-56,71267687;San Jos� de Mayo;San Jos�;16;16220
377;Opciones Quality S.A.;Supermercado Avenida Norte;Artigas s/n esq. Manuel de Rodr�guez;;Interior;5;Sin Cadena;-34,33330689;-56,7175866;San Jos� de Mayo;San Jos�;16;16220
378;Menarr SRL.;Autoservicio Peatonal;Asamblea 560;;Interior;3;Sin Cadena;-34,34019798;-56,71414966;San Jos� de Mayo;San Jos�;16;16220
379;Jos� Mar�a Gonz�lez SRL.;Supermercado Avenida Sur;Herrera 480 (Treinta y Tres esq. Herrera);;Interior;4;Sin Cadena;-34,34424147;-56,71361134;San Jos� de Mayo;San Jos�;16;16220
381;Barlisol S.A.;El Manjar Express;18 de Julio 430;;Interior;3;Sin Cadena;-31,71839927;-55,98616806;Tacuaremb�;Tacuaremb�;18;18220
383;LOLIFER S.A.;Frigo - Sayago ;Cno. Ariel 4835;;Sayago;6;Frigo;-34,8337195;-56,2187858;Montevideo;Montevideo;1;1020
385;ARDAL S.A.;SUPERMERCADO FENIX;Rondeau 2132 ;;Centro;3;Sin Cadena;-34,8908196;-56,1950466;Montevideo;Montevideo;1;1020
386;PILECOR S.A.;Del Fuerte;Del Fuerte 5302;9;Maro�as;4;Sin Cadena;-34,8519552;-56,1176727;Montevideo;Montevideo;3;3959
398;Polakof  y C�a.  S.A.;El Dorado - Rocha Ruta;Ruta 9 Km. 207;;Interior;3;El Dorado;-34,4793447;-54,3496328;Rocha;Rocha;14;14320
399;Polakof  y C�a.  S.A.;El Dorado - Florencio S�nchez ;Florencio Sanchez 150 ;;Interior;3;El Dorado;-34,479346;-54,3332175;Rocha;Rocha;14;14320
415;Ta-Ta SA;Ta - Ta - Hiper Salto II;Grito de Ascencio 1499;;Interior;10;Ta - Ta;-31,3728624;-57,9672763;Salto;Salto;15;15120
416;Obacor S.A.;Supercoco;Cesar Mayo Gutierrez S/N;;Interior;5;Sin Cadena;-34,7567721;-56,2361593;La Paz;Canelones;3;3321
419;Ta-Ta SA;Ta - Ta Mercado Agr�cola;Jose L Terra 2220;;Goes;7;Ta - Ta;34,8867458;-56,1850919;Montevideo;Montevideo;1;1020
420;DALTIRO S.A.;El Clon - Rivera;33 Orientales 1060;;Interior;4;El Clon;-30,9006761;-55,5449124;Rivera;Rivera;13;13220
421;DALTIRO S.A.;El Clon - Tranqueras;18 de Julio s/n�;;Interior;2;El Clon;-31,1656156;-55,7661092;Tranqueras;Rivera;13;13522
422;EDANUR SA;Supermercado Abril;Av. R�o de la Plata 131;;Interior;7;Sin Cadena;-34,7631664;-56,3982541;Ciudad del Plata;San Jos�;16;16824
423;DALTIRO S.A.;El Clon - Nuevocentro;Luis Alberto de Herrera 3365 ;;Mercado Modelo;2;El Clon;-34,8698944;-56,1674027;Montevideo;Montevideo;1;1020
428;DALTIRO S.A.;EL Clon - Costa Urbana;Av. Giannattassio 21 local 285;;Interior;1;El Clon;-34,8437977;-55,9985533;Ciudad de la Costa;Canelones;3;3831
429;Odaler S.A.;Hipermercado G�ant ;Gualeguay 3350 006;;Brazo Oriental;34;G�ant;-34,8679708;-56,1723261;Montevideo;Montevideo;1;1020
430;Macromercado Mayorista S.A.;Macromercado Mayorista - Rivera;Julio M. Sosa 1726;;Interior;26;Macromercado Mayorista;-30,9211011;-55,5419035;Rivera;Rivera;13;13220
432;Ageran SA;Supermercado El Tio II;Garibaldi 2876;;Parque Batlle ;4;Sin Cadena;-34,8904831;-56,1574807;Montevideo;Montevideo;1;1020
433;Polakof  y C�a.  S.A.;El Dorado - General Artigas;Gral. Artigas  1069;;Interior;8;El Dorado;-34,4815129;-54,3349959;Rocha;Rocha;14;14320
480;Polakof  y C�a.  S.A.;El Dorado - Antares;Av. Nicolas Solari esq. Antares;;Interior;7;El Dorado;-34,6605601;-54,1565232;La Paloma;Rocha;14;14722
481;Polakof  y C�a.  S.A.;El Dorado - Playa Pascual;R�o de la Plata esq. Acu�a de Figueroa;;Interior;6;El Dorado;-34,7414009;-56,4519864;Ciudad del Plata;San Jos�;16;16824
482;Supermercados Disco del Uruguay S.A.;Disco - LIBERTAD;Wilson Ferreira Aldunate esq. Jos� E. Rod� ;;Interior;7;Disco;-34,6374654;-56,6206929;Libertad;San Jos�;16;16421
483;Mercados Devoto S.A.;Devoto Express - 21 de Setiembre;21 de Setiembre 2715;;Punta Carretas;2;Devoto Express;-34,91703959;-56,15789414;Montevideo;Montevideo;1;1020
484;Mercados Devoto S.A.;Devoto Express - Rivera;Av. Gral. Rivera 3482 ;;Pocitos;2;Devoto Express;-34,9013653;-56,1390187;Montevideo;Montevideo;1;1020
485;Mercados Devoto S.A.;Devoto Express - 18 de Julio;18 de Julio 2010 ;;Cord�n;3;Devoto Express;-34,9005732;-56,1723603;Montevideo;Montevideo;1;1020
486;Mercados Devoto S.A.;Devoto Express - Benito Blanco;Benito Blanco 921 ;;Pocitos;2;Devoto Express;-34,9136383;-56,1488337;Montevideo;Montevideo;1;1020
487;Mercados Devoto S.A.;Devoto Express - Yi;Yi 1471 ;;Centro;3;Devoto Express;-34,9034457;-56,1893865;Montevideo;Montevideo;1;1020
488;Mercados Devoto S.A.;Devoto Express - Bulevar y Canelones;Br. Artigas 1205 ;;Cord�n;3;Devoto Express;-34,9083846;-56,1633164;Montevideo;Montevideo;1;1020
489;Mercados Devoto S.A.;Devoto Express - Cassinoni;M. Cassinoni 1673 ;;Tres Cruces;3;Devoto Express;-34,8962538;-56,1661032;Montevideo;Montevideo;1;1020
490;Mercados Devoto S.A.;Devoto Express - Gorlero;Gorlero esq. Calle 25;;Interior;3;Devoto Express;-34,9619529;-54,9434181;Punta del Este;Maldonado;10;10524
491;Mercados Devoto S.A.;Devoto Express - Mercedes;Mercedes 949 ;;Centro;3;Devoto Express;-34,9043274;-56,1960812;Montevideo;Montevideo;1;1020
492;Mercados Devoto S.A.;Devoto Express - 18 y Vazquez;18 de Julio 1492 ;;Centro;3;Devoto Express;-34,9049206;-56,1836491;Montevideo;Montevideo;1;1020
493;Mercados Devoto S.A.;Devoto Express - Bulevar y Nicaragua;Br. Artigas 1986 ;;Tres Cruces;3;Devoto Express;-34,8924996;-56,1651425;Montevideo;Montevideo;1;1020
494;Mercados Devoto S.A.;Devoto Express - Atl�ntida;Calle 20 esq. Calle 1;;Interior;4;Devoto Express;-34,7695189;-55,7555706;Atl�ntida;Canelones;3;3621
499;USSEL S.A.;FROG 2;Libano 1428 ;;Punta Gorda;2;Frog;-34,8939952;-56,0715016;Montevideo;Montevideo;1;1020
500;USSEL S.A.;FROG 1;Av. Brasil 2968 ;;Pocitos;3;Frog;-34,9115295;-56,1514363;Montevideo;Montevideo;1;1020
501;USSEL S.A.;FROG 3;Av. Rivera 3090;;Pocitos;4;Frog;-34,9031063;-56,1511507;Montevideo;Montevideo;1;1020
502;USSEL S.A.;FROG 4;Gariel Pereira 3234;;Pocitos;3;Frog;-34,9102968;-56,1492743;Montevideo;Montevideo;1;1020
503;USSEL S.A.;FROG 6;P�rez Castellano 1478;;Ciudad Vieja;4;Frog;-34,9071259;-56,2128861;Montevideo;Montevideo;1;1020
504;USSEL S.A.;FROG 7;Cavia 3058;;Pocitos;3;Frog;-34,9135478;-56,1534973;Montevideo;Montevideo;1;1020
505;USSEL S.A.;FROG 8;P�rez Castellano 1473;;Ciudad Vieja;1;Frog;-34,9071757;-56,2130347;Montevideo;Montevideo;1;1020
506;USSEL S.A.;FROG 9;Gonzalo Ram�rez 1345;;Barrio Sur;3;Frog;-34,9121608;-56,1884416;Montevideo;Montevideo;1;1020
507;USSEL S.A.;FROG 10;Gabriela Mistral 2201;;Interior;4;Frog;-34,8647635;-56,0531751;Ciudad de la Costa;Canelones;3;3831
508;USSEL S.A.;FROG 11;Gabrel Pereira 2984;;Pocitos;3;Frog;-34,9064626;-56,1530187;Montevideo;Montevideo;1;1020
509;USSEL S.A.;FROG 12;Bvar Artigas 3750;;Atahualpa;3;Frog;-34,8707988;-56,1868494;Montevideo;Montevideo;1;1020
510;Vasiliki S.A,;EL REMATE ;Torres Garcia y Wilson Ferreira Aldunate;;Interior ;3;Sin Cadena;-34,7245466;-56,213898;Las Piedras;Canelones;3;3221
512;Mercados Devoto S.A.;Devoto Express - Piedras;Piedras 266 ;;Ciudad Vieja;3;Devoto Express;-34,9061898;-56,2117613;Montevideo;Montevideo;1;1020
513;Clistor S.A.;Supermercado 18;Pablo Galarza 653 ;;Interior;6;Sin Cadena;-33,38617018;-56,52461142;Durazno;Durazno;6;6220
514;Coboe S.A.;Farmashop 1;Camino Ariel 4626;;Sayago;4;Farmashop;-34.834.941;-56.212.849;Montevideo;Montevideo;1;1020
515;Coboe S.A.;Farmashop 2;Ruta 8 Km. 30.5;;Interior;2;Farmashop;-34,714595;-55,958447;Pando;Canelones;3;3322
516;Coboe S.A.;Farmashop 3;Av. Rivera 2755 ;;Parque Batlle;4;Farmashop;-34,902774;-56,155118;Montevideo;Montevideo;1;1020
517;Coboe S.A.;Farmashop 4;Av. Fco. Piria esq. Reconquista;;Interior;3;Farmashop;-34,864525;-55,269655;Piri�polis;Maldonado;10;10523
518;Coboe S.A.;Farmashop 5;Agraciada 3655 ;;Prado ;3;Farmashop;-34,865018;-56,209881;Montevideo;Montevideo;1;1020
519;Coboe S.A.;Farmashop 6;Av. Italia 6958 ;;Carrasco;3;Farmashop;-34,876989;-56,057317;Montevideo;Montevideo;1;1020
520;Coboe S.A.;Farmashop 7;Av. Roosevelt esq. Parada 10;;Interior;4;Farmashop;-34,930697;-54,947619;Punta del Este;Maldonado;10;10524
521;Coboe S.A.;Farmashop 8;26 de Marzo 1393 ;;Pocitos;3;Farmashop;-34,90698;-56,145643;Montevideo;Montevideo;1;1020
522;Coboe S.A.;Farmashop 9;Av. Su�rez 3458 ;;Prado ;2;Farmashop;-34,863257;-56,196026;Montevideo;Montevideo;1;1020
523;Coboe S.A.;Farmashop 10;San Mart�n 3083 ;;Goes;2;Farmashop;-34,867764;-56,181091;Montevideo;Montevideo;1;1020
524;Coboe S.A.;Farmashop 11;Lu�s A. de Herrera 2368 ;;La Blanqueada;6;Farmashop;-34,884171;-56,150707;Montevideo;Montevideo;1;1020
525;Coboe S.A.;Farmashop 12;Juan Benito Blanco 1098 ;;Pocitos;2;Farmashop;-34,910992;-56,147274;Montevideo;Montevideo;1;1020
526;Coboe S.A.;Farmashop 13;Scoser�a 2635 ;;Pocitos;2;Farmashop;-34,914828;-56,155679;Montevideo;Montevideo;1;1020
527;Coboe S.A.;Farmashop 14;Enrique Legrand 5085 ;;Malv�n;2;Farmashop;-34,889486;-56,097571;Montevideo;Montevideo;1;1020
528;Coboe S.A.;Farmashop 15;21 de Setiembre 2867 ;;Pocitos;2;Farmashop;-34,918866;-56,155491;Montevideo;Montevideo;1;1020
529;Coboe S.A.;Farmashop 16;Arocena 1657 ;;Carrasco;3;Farmashop;-34,887269;-56,057655;Montevideo;Montevideo;1;1020
530;Coboe S.A.;Farmashop 17;ANCAP Maldonado. Roosevelt. esq. frente al Mautone;;Interior;6;Farmashop;-34,914095;-54,960909;Punta del Este;Maldonado;10;10524
531;Coboe S.A.;Farmashop 18;Jos� Ellauri 1084 ;;Pocitos;2;Farmashop;-34,910913;-56,152269;Montevideo;Montevideo;1;1020
532;Coboe S.A.;Farmashop 19;Almer�a 4701 ;;Malv�n;4;Farmashop;-34,89445;-56,107683;Montevideo;Montevideo;1;1020
533;Coboe S.A.;Farmashop 20;Av. Italia 2490 ;;Tres Cruces;5;Farmashop;-34,894568;-56,163743;Montevideo;Montevideo;1;1020
534;Coboe S.A.;Farmashop 21;Colonia 903 ;;Centro;4;Farmashop;-34,905268;-56,197003;Montevideo;Montevideo;1;1020
535;Coboe S.A.;Farmashop 22;Luis Franzini 806 ;;Pocitos;3;Farmashop;-34,91635;-56,158356;Montevideo;Montevideo;1;1020
536;Coboe S.A.;Farmashop 23;Agraciada 4269 ;;Prado ;2;Farmashop;-34,854275;-56,221963;Montevideo;Montevideo;1;1020
537;Coboe S.A.;Farmashop 24;21 de Setiembre 2459 ;;Parque Rod�;2;Farmashop;-34,91338;-56,16203;Montevideo;Montevideo;1;1020
538;Coboe S.A.;Farmashop 25;Av. Rivera 4240 ;;Buceo;2;Farmashop;-34,895831;-56,12117;Montevideo;Montevideo;1;1020
539;Coboe S.A.;Farmashop 26;Bvar. Espa�a 2856 ;;Pocitos;3;Farmashop;-34,914524;-56,152047;Montevideo;Montevideo;1;1020
540;Coboe S.A.;Farmashop 27;Garz�n 1925 ;;Col�n ;5;Farmashop;-34,806703;-56,222106;Montevideo;Montevideo;1;1020
541;Coboe S.A.;Farmashop 28;8 de Octubre 3268 ;;La Blanqueada;6;Farmashop;-34,880677;-56,149998;Montevideo;Montevideo;1;1020
542;Coboe S.A.;Farmashop 29;8 de Octubre 3749 ;;Uni�n;5;Farmashop;-34,875112;-56,140752;Montevideo;Montevideo;1;1020
543;Coboe S.A.;Farmashop 30;Gral. Flores 607 ;;Interior;2;Farmashop;-34,728008;-56,216571;Las Piedras;Canelones;3;3221
544;Coboe S.A.;Farmashop 31;Av. Artigas 539 ;;Interior;2;Farmashop;-34,726782;-56,214349;Las Piedras;Canelones;3;3221
545;Coboe S.A.;Farmashop 32;Cno. Carrasco 4473 ;;Malv�n Norte;2;Farmashop;-34,872658;-56,122168;Montevideo;Montevideo;1;1020
546;Coboe S.A.;Farmashop 33;8 de Octubre 3788 ;;Uni�n;3;Farmashop;-34,874511;-56,139805;Montevideo;Montevideo;1;1020
547;Coboe S.A.;Farmashop 34;8 de Octubre 4002 ;;Uni�n;2;Farmashop;-34,872121;-56,135622;Montevideo;Montevideo;1;1020
548;Coboe S.A.;Farmashop 35;Luis A. de Herrera 3179 ;;Larra�aga;2;Farmashop;-34,87187;-56,162845;Montevideo;Montevideo;3;3322
549;Coboe S.A.;Farmashop 36;San Mart�n 3402 ;;Brazo Oriental;2;Farmashop;-34,863143;-56,178955;Montevideo;Montevideo;1;1020
550;Coboe S.A.;Farmashop 37;8 de Octubre 3439 ;;Uni�n;2;Farmashop;-34,879238;-56,147589;Montevideo;Montevideo;1;1020
551;Coboe S.A.;Farmashop 38;Av. Sarmiento 2477 ;;Parque Rod�;1;Farmashop;-34,914247;-56,158635;Montevideo;Montevideo;1;1020
552;Coboe S.A.;Farmashop 39;Av. Brasil 2711 ;;Pocitos;2;Farmashop;-34,908581;-56,154932;Montevideo;Montevideo;1;1020
553;Coboe S.A.;Farmashop 40;Gabriel Pereira 3209 ;;Pocitos;2;Farmashop;-34,910011;-56,147149;Montevideo;Montevideo;1;1020
